,Country Name,Country Code,Death rate,gdp,population % 0-14,population % over 65,population % 15-65
56,Dominican Republic,DOM,6.678,8476.7496882797,27.3596205245544,7.16811987472245,65.4722596007231
57,Algeria,DZA,4.546,3700.31119460857,30.7120765410478,6.18199997132055,63.1059234876316
58,East Asia & Pacific (excluding high income),EAP,7.65466901633683,9812.14597481484,20.0846270534681,11.3065471335948,68.6088258129372
59,Early-demographic dividend,EAR,8.30194167162363,3714.71391519885,28.1474501718645,6.24173713213029,65.6108126960052
60,East Asia & Pacific,EAS,7.81855062195732,13119.40564996,19.3273746276969,12.5475381562063,68.1250872160968
61,Europe & Central Asia (excluding high income),ECA,12.501381731515,8919.90863602739,21.2984528775945,12.2924331143436,66.409114008062
62,Europe & Central Asia,ECS,11.8497524564176,27239.9401146701,17.9362375702309,17.0321567710645,65.0316056587046
63,Ecuador,ECU,6.719,5965.13287054416,26.0976437622379,7.64207269721988,66.2602835405423
64,"Egypt, Arab Rep.",EGY,6.327,3886.7224983901,33.0509695360959,4.77454469548715,62.174485768417
65,Euro area,EMU,11.0517838279604,42472.3326927924,14.7623578017413,21.4399170904686,63.7977251077901
66,Spain,ESP,9.5,30103.513733191,14.10691172214,19.902881708411,65.9902065694491
67,Estonia,EST,14.0,27943.701219882,16.4693561606411,20.371400337623,63.1592435017359
68,Ethiopia,ETH,6.776,925.000697216762,39.9610024776064,3.13842037861602,56.9005771437775
69,European Union,EUU,11.8614880178309,38436.149211449,14.9621594782929,21.0404550946695,63.9973854270376
70,Fragile and conflict affected situations,FCS,9.57723141236277,1780.26139196499,39.8246683626955,4.02261289670372,56.1527187406007
71,Finland,FIN,10.4,53489.7520190898,15.4286440442833,22.8915070686518,61.6798488870649
72,Fiji,FJI,8.859,4646.53792141919,28.912692331195,5.71841409805978,65.3688935707453
73,France,FRA,9.7,43658.9789781222,17.3733753734071,21.3232552180298,61.3033694085631
74,Faroe Islands,FRO,8.1,69010.1662014429,20.6680091135124,17.9027576883443,61.4292331981433
75,"Micronesia, Fed. Sts.",FSM,6.211,3571.33676887856,30.696272462897,5.88256092494542,63.4211666121576
76,Gabon,GAB,7.258,8635.7971437495,36.4232081357299,3.89782242195065,59.6789694423194
77,United Kingdom,GBR,9.7,46585.8975644567,17.6612097379976,18.9160989404749,63.4226913215275
78,Georgia,GEO,15.166,5023.27438368985,21.0943113055418,14.5567432503632,64.348945444095
79,Ghana,GHA,7.627,2410.87730858166,37.2548800435927,3.47676394121572,59.2683560151916
80,Guinea,GIN,9.99,1189.17599946636,41.8334859849012,3.35572461115234,54.8107894039465
81,"Gambia, The",GMB,7.543,772.151452383989,43.5026045341224,2.43613858095079,54.0612568849268
82,Guinea-Bissau,GNB,8.716,795.118605034735,40.5620896763803,2.81180712964055,56.6261031939792
83,Equatorial Guinea,GNQ,9.042,7506.66786103709,38.7664040629796,3.14797100336471,58.0856249336557
84,Greece,GRC,13.5,20192.5963039061,14.0602267129966,22.5081411707489,63.4316321162544
85,Grenada,GRD,8.151,9010.5127999358,24.0711018377337,9.84431426049274,66.0845839017735
86,Greenland,GRL,9.4,57116.4138715706,20.8888217200363,9.45806589264442,69.6531123873193
87,Guatemala,GTM,6.504,5029.47733808268,32.9297040259032,4.90044188075594,62.1698540933409
88,Guam,GUM,7.337,35904.8635462723,26.3000340108131,11.4551936857166,62.2447723034703
